Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"IxR1S_SO","IX302.0",Boolean,1,R/W,100,,,,,,,,,,"R1_S: PS-Option Aktivierungzustand SafeOperation",
"IxR1S_SP","IX301.7",Boolean,1,R/W,100,,,,,,,,,,"R1_S: Signal zum Beenden der PROFIsafe-Verbindung",
"IxR1S_T1","IX300.6",Boolean,1,R/W,100,,,,,,,,,,"R1_S: Betriebsart T1",
"IxR1S_T2","IX300.7",Boolean,1,R/W,100,,,,,,,,,,"R1_S: Betriebsart T2",
"IxR1S_VRED","IX302.3",Boolean,1,R/W,100,,,,,,,,,,"R1_S: PS-Option Reduzierte geschwindigkeitüberwachung aktiv",
"IxR1S_ZS","IX300.3",Boolean,1,R/W,100,,,,,,,,,,"R1_S: Zustimmschalter in Mittelstellung",
"IxR2A100","IX429.3",Boolean,1,R/W,100,,,,,,,,,,"R2 Programmschritt <- Bit 3",
"IxR2A101","IX429.4",Boolean,1,R/W,100,,,,,,,,,,"R2 Programmschritt <- Bit 4",
"IxR2A102","IX429.5",Boolean,1,R/W,100,,,,,,,,,,"R2 Programmschritt <- Bit 5",
"IxR2A103","IX429.6",Boolean,1,R/W,100,,,,,,,,,,"R2 Programmschritt <- Bit 6",
"IxR2A104","IX429.7",Boolean,1,R/W,100,,,,,,,,,,"R2 Programmschritt <- Bit 7",
"IxR2A105","IX430.0",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 1 Auf",
"IxR2A106","IX430.1",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 1 Zu",
"IxR2A107","IX430.2",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 2 Auf",
"IxR2A108","IX430.3",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 2 Zu",
"IxR2A109","IX430.4",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 3 Auf",
"IxR2A110","IX430.5",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 3 Zu",
"IxR2A111","IX430.6",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 4 Auf",
"IxR2A112","IX430.7",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 4 Zu",
"IxR2A113","IX431.0",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 5 Auf",
"IxR2A114","IX431.1",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 5 Zu",
"IxR2A115","IX431.2",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 6 Auf",
"IxR2A116","IX431.3",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 6 Zu",
"IxR2A117","IX431.4",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 7 Auf",
"IxR2A118","IX431.5",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 7 Zu",
"IxR2A119","IX431.6",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 8 Auf",
"IxR2A120","IX431.7",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 8 Zu",
"IxR2A121","IX432.0",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 9 Auf",
"IxR2A122","IX432.1",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 9 Zu",
"IxR2A123","IX432.2",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 10 Auf",
"IxR2A124","IX432.3",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 10 Zu",
"IxR2A125","IX432.4",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 11 Auf",
"IxR2A126","IX432.5",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 11 Zu",
"IxR2A127","IX432.6",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 12 Auf",
"IxR2A128","IX432.7",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 12 Zu",
"IxR2A129","IX433.0",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 13 Auf",
"IxR2A130","IX433.1",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 13 Zu",
"IxR2A131","IX433.2",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 14 Auf",
"IxR2A132","IX433.3",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 14 Zu",
"IxR2A133","IX433.4",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 15 Auf",
"IxR2A134","IX433.5",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 15 Zu",
"IxR2A135","IX433.6",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 16 Auf",
"IxR2A136","IX433.7",Boolean,1,R/W,100,,,,,,,,,,"R2 Gruppe 16 Zu",
"IxR2A137","IX434.0",Boolean,1,R/W,100,,,,,,,,,,"R2 Vorrichtung  Drucklos schalten",
"IxR2A138","IX434.1",Boolean,1,R/W,100,,,,,,,,,,"R2",
"IxR2A139","IX434.2",Boolean,1,R/W,100,,,,,,,,,,"R2",
"IxR2A140","IX434.3",Boolean,1,R/W,100,,,,,,,,,,"R2",
"IxR2A141","IX434.4",Boolean,1,R/W,100,,,,,,,,,,"R2 Bearbeitung OP1",
"IxR2A142","IX434.5",Boolean,1,R/W,100,,,,,,,,,,"R2 Bearbeitung OP2",
"IxR2A143","IX434.6",Boolean,1,R/W,100,,,,,,,,,,"R2 Bearbeitung OP3",
"IxR2A144","IX434.7",Boolean,1,R/W,100,,,,,,,,,,"R2 Bearbeitung OP4",
"IxR2A145","IX435.0",Boolean,1,R/W,100,,,,,,,,,,"R2 Blad frezowania",
"IxR2A146","IX435.1",Boolean,1,R/W,100,,,,,,,,,,"R2",
"IxR2A147","IX435.2",Boolean,1,R/W,100,,,,,,,,,,"R2",
"IxR2A148","IX435.3",Boolean,1,R/W,100,,,,,,,,,,"R2",
"IxR2A149","IX435.4",Boolean,1,R/W,100,,,,,,,,,,"R2",
"IxR2A150","IX435.5",Boolean,1,R/W,100,,,,,,,,,,"R2",
"IxR2A151","IX435.6",Boolean,1,R/W,100,,,,,,,,,,"R2",
"IxR2A152","IX435.7",Boolean,1,R/W,100,,,,,,,,,,"R2",
"IxR2A25","IX420.0",Boolean,1,R/W,100,,,,,,,,,,"R2",
"IxR2A26","IX420.1",Boolean,1,R/W,100,,,,,,,,,,"R2",
"IxR2A27","IX420.2",Boolean,1,R/W,100,,,,,,,,,,"R2",
"IxR2A28","IX420.3",Boolean,1,R/W,100,,,,,,,,,,"R2: Freigabe Wender von Arbeitsraumüberwachung",
"IxR2A29","IX420.4",Boolean,1,R/W,100,,,,,,,,,,"R2: Achse 8 in Einlegeposition",
"IxR2A30","IX420.5",Boolean,1,R/W,100,,,,,,,,,,"R2 Betriebsart Auto (Schalter)",
"IxR2A31","IX420.6",Boolean,1,R/W,100,,,,,,,,,,"R2 Betriebsart Auto Extern (Schalter)",
"IxR2A32Near_PosRet","IX420.7",Boolean,1,R/W,100,,,,,,,,,,"R2 Istpos nahe Sollpos",
"IxR2A33","IX421.0",Boolean,1,R/W,100,,,,,,,,,,"R2 Störung Bit 1",
"IxR2A34","IX421.1",Boolean,1,R/W,100,,,,,,,,,,"R2 Störung Bit 2",
"IxR2A35","IX421.2",Boolean,1,R/W,100,,,,,,,,,,"R2 Störung Bit 3",
"IxR2A36","IX421.3",Boolean,1,R/W,100,,,,,,,,,,"R2 Störung Bit 4",
"IxR2A37","IX421.4",Boolean,1,R/W,100,,,,,,,,,,"R2 Störung Bit 5",
"IxR2A38T1","IX421.5",Boolean,1,R/W,100,,,,,,,,,,"R2 Betriebsart T1",
"IxR2A39T2","IX421.6",Boolean,1,R/W,100,,,,,,,,,,"R2 Betriebsart T2",
"IxR2A40Io_Act_Conf","IX421.7",Boolean,1,R/W,100,,,,,,,,,,"R2 Betriebsart Extern u. Bereit",
"IxR2A41PgnoBit0","IX422.0",Boolean,1,R/W,100,,,,,,,,,,"R2 Bit 0 (1) Programmnummer",
"IxR2A42PgnoBit1","IX422.1",Boolean,1,R/W,100,,,,,,,,,,"R2 Bit 1 (2) Programmnummer",
"IxR2A43PgnoBit2","IX422.2",Boolean,1,R/W,100,,,,,,,,,,"R2 Bit 2 (4) Programmnummer",
"IxR2A44PgnoBit3","IX422.3",Boolean,1,R/W,100,,,,,,,,,,"R2 Bit 3 (8) Programmnummer",
"IxR2A45PgnoBit4","IX422.4",Boolean,1,R/W,100,,,,,,,,,,"R2 Bit 4 (16) Programmnummer",
"IxR2A46PgnoBit5","IX422.5",Boolean,1,R/W,100,,,,,,,,,,"R2 Bit 5 (32) Programmnummer",
"IxR2A47PgnoBit6","IX422.6",Boolean,1,R/W,100,,,,,,,,,,"R2 Bit 6 (64) Programmnummer",
"IxR2A48PgnoBit7","IX422.7",Boolean,1,R/W,100,,,,,,,,,,"R2 Bit7 (128) Programmnummer",
"IxR2A49On_Path","IX423.0",Boolean,1,R/W,100,,,,,,,,,,"R2 Roboter auf programierter Bahn",
"IxR2A50User_Saf","IX423.1",Boolean,1,R/W,100,,,,,,,,,,"R2 Bedienersicherheit",
"IxR2A51Alarm_Stop","IX423.2",Boolean,1,R/W,100,,,,,,,,,,"R2 Alarm Stop",
"IxR2A52Peri_Ready","IX423.3",Boolean,1,R/W,100,,,,,,,,,,"R2 Antriebe ein",
"IxR2A53Stop_Mess","IX423.4",Boolean,1,R/W,100,,,,,,,,,,"R2 Störung",
"IxR2A54Pro_Act","IX423.5",Boolean,1,R/W,100,,,,,,,,,,"R2 Prozess aktiv",
"IxR2A55Pgno_Req","IX423.6",Boolean,1,R/W,100,,,,,,,,,,"R2 Programmanforderung",
"IxR2A56Appl_Run","IX423.7",Boolean,1,R/W,100,,,,,,,,,,"R2 Applikation läuft/aktiv",
"IxR2A57Error_PLC","IX424.0",Boolean,1,R/W,100,,,,,,,,,,"R2 Störung zu SPS",
"IxR2A58In_Home","IX424.1",Boolean,1,R/W,100,,,,,,,,,,"R2: Home-Position",
"IxR2A59","IX424.2",Boolean,1,R/W,100,,,,,,,,,,"R2: Reset Kappenfraesen",
"IxR2A60","IX424.3",Boolean,1,R/W,100,,,,,,,,,,"R2: Reset Kappenwechsel",
"IxR2A61","IX424.4",Boolean,1,R/W,100,,,,,,,,,,"R2: Fehler Schweißen",
"IxR2A62","IX424.5",Boolean,1,R/W,100,,,,,,,,,,"R2: Schweißen fertig",
"IxR2A63","IX424.6",Boolean,1,R/W,100,,,,,,,,,,"R2: Position Kappenwechsel",
"IxR2A64","IX424.7",Boolean,1,R/W,100,,,,,,,,,,"R2: Fk Schweissquelle steht an",
"IxR2A65","IX425.0",Boolean,1,R/W,100,,,,,,,,,,"R2: Meldung Schweissfehler Roboter steht an",
"IxR2A66","IX425.1",Boolean,1,R/W,100,,,,,,,,,,"R2 Steuerung Ein",
"IxR2A67","IX425.2",Boolean,1,R/W,100,,,,,,,,,,"R2 Roboter justiert",
"IxR2A68","IX425.3",Boolean,1,R/W,100,,,,,,,,,,"R2 Interner Not-Aus",
"IxR2A69","IX425.4",Boolean,1,R/W,100,,,,,,,,,,"R2 Programmbewegung Aktiv",
"IxR2A70","IX425.5",Boolean,1,R/W,100,,,,,,,,,,"R2 Roboter nicht in Bewegung",
"IxR2A71","IX425.6",Boolean,1,R/W,100,,,,,,,,,,"R2: Vorrichtung öffnen",
"IxR2A72","IX425.7",Boolean,1,R/W,100,,,,,,,,,,"R2 Schweißsteuerung bereit",
"IxR2A73","IX426.0",Boolean,1,R/W,100,,,,,,,,,,"R2 Anforderung Kolisionsbereich 1 einfahren R1",
"IxR2A74","IX426.1",Boolean,1,R/W,100,,,,,,,,,,"R2 In Kollisionsbereich 1 R1",
"IxR2A75","IX426.2",Boolean,1,R/W,100,,,,,,,,,,"R2 Anforderung in Kollisionsbereich 2 einfahren R1",
"IxR2A76","IX426.3",Boolean,1,R/W,100,,,,,,,,,,"R2 In Kollisionsbereich R3",
"IxR2A77","IX426.4",Boolean,1,R/W,100,,,,,,,,,,"R2",
"IxR2A78","IX426.5",Boolean,1,R/W,100,,,,,,,,,,"R1",
"IxR2A79","IX426.6",Boolean,1,R/W,100,,,,,,,,,,"R2: Anforerung Bremsentest",
"IxR2A80","IX426.7",Boolean,1,R/W,100,,,,,,,,,,"R2: Warnung Bremse defekt",
"IxR2A81","IX427.0",Boolean,1,R/W,100,,,,,,,,,,"R2: Kappenfraesen ein",
"IxR2A82","IX427.1",Boolean,1,R/W,100,,,,,,,,,,"R2: Ausblasen ein",
"IxR2A83","IX427.2",Boolean,1,R/W,100,,,,,,,,,,"R2: Kappenwechsler Zylinder auf",
"IxR2A84","IX427.3",Boolean,1,R/W,100,,,,,,,,,,"R2: Kappenwechsler Zylinder zu",
"IxR2A85","IX427.4",Boolean,1,R/W,100,,,,,,,,,,"R2: Anforderung Kappenfraesen",
"IxR2A86","IX427.5",Boolean,1,R/W,100,,,,,,,,,,"R2: Vorwarnung Standmenge erreicht",
"IxR2A87","IX427.6",Boolean,1,R/W,100,,,,,,,,,,"R2: Standmenge erreicht",
"IxR2A88","IX427.7",Boolean,1,R/W,100,,,,,,,,,,"R2",
"IxR2A89","IX428.0",Boolean,1,R/W,100,,,,,,,,,,"R2: Punktnummer Bit 0",
"IxR2A90","IX428.1",Boolean,1,R/W,100,,,,,,,,,,"R2: Punktnummer Bit 1",
"IxR2A91","IX428.2",Boolean,1,R/W,100,,,,,,,,,,"R2: Punktnummer Bit 2",
"IxR2A92","IX428.3",Boolean,1,R/W,100,,,,,,,,,,"R2: Punktnummer Bit 3",
"IxR2A93","IX428.4",Boolean,1,R/W,100,,,,,,,,,,"R2: Punktnummer Bit 4",
"IxR2A94","IX428.5",Boolean,1,R/W,100,,,,,,,,,,"R2: Punktnummer Bit 5",
"IxR2A95","IX428.6",Boolean,1,R/W,100,,,,,,,,,,"R2: Punktnummer Bit 6",
"IxR2A96","IX428.7",Boolean,1,R/W,100,,,,,,,,,,"R2: Punktnummer Bit 7",
"IxR2A97","IX429.0",Boolean,1,R/W,100,,,,,,,,,,"R2 Programmschritt <- Bit 0",
"IxR2A98","IX429.1",Boolean,1,R/W,100,,,,,,,,,,"R2 Programmschritt <- Bit 1",
"IxR2A99","IX429.2",Boolean,1,R/W,100,,,,,,,,,,"R2 Programmschritt <- Bit 2",
"IxR2S_AF","IX320.1",Boolean,1,R/W,100,,,,,,,,,,"R2_S: Freigabe Antriebe ein",
"IxR2S_AUT","IX320.5",Boolean,1,R/W,100,,,,,,,,,,"R2_S: Automatik-Betriebsart AUT oder EXT",
"IxR2S_B0_4","IX320.4",Boolean,1,R/W,100,,,,,,,,,,"R2_S:",
"IxR2S_B1_4","IX321.4",Boolean,1,R/W,100,,,,,,,,,,"R2_S:",
"IxR2S_B1_5","IX321.5",Boolean,1,R/W,100,,,,,,,,,,"R2_S:",
"IxR2S_B2_6","IX322.6",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B2_7","IX322.7",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B3_0","IX323.0",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B3_1","IX323.1",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B3_2","IX323.2",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B3_3","IX323.3",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B3_4","IX323.4",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B3_5","IX323.5",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B3_6","IX323.6",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B3_7","IX323.7",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B6_0","IX326.0",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B6_1","IX326.1",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B6_2","IX326.2",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B6_3","IX326.3",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B6_4","IX326.4",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B6_5","IX326.5",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B6_6","IX326.6",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B6_7","IX326.7",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B7_0","IX327.0",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B7_1","IX327.1",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B7_2","IX327.2",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B7_3","IX327.3",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B7_4","IX327.4",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B7_5","IX327.5",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B7_6","IX327.6",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_B7_7","IX327.7",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option",
"IxR2S_Bedienerschutz","IX321.1",Boolean,1,R/W,100,,,,,,,,,,"R2_S: Bedienerschutz",
"IxR2S_FF","IX320.2",Boolean,1,R/W,100,,,,,,,,,,"R2_S: Fahrfreigabe",
"IxR2S_JF","IX322.2",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Justagefehler",
"IxR2S_MR1","IX324.0",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Melderaum 1",
"IxR2S_MR10","IX325.1",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Melderaum 10",
"IxR2S_MR11","IX325.2",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Melderaum 11",
"IxR2S_MR12","IX325.3",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Melderaum 12",
"IxR2S_MR13","IX325.4",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Melderaum 13",
"IxR2S_MR14","IX325.5",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Melderaum 14",
"IxR2S_MR15","IX325.6",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Melderaum 15",
"IxR2S_MR16","IX325.7",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Melderaum 16",
"IxR2S_MR2","IX324.1",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Melderaum 2",
"IxR2S_MR3","IX324.2",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Melderaum 3",
"IxR2S_MR4","IX324.3",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Melderaum 4",
"IxR2S_MR5","IX324.4",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Melderaum 5",
"IxR2S_MR6","IX324.5",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Melderaum 6",
"IxR2S_MR7","IX324.6",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Melderaum 7",
"IxR2S_MR8","IX324.7",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Melderaum 8",
"IxR2S_MR9","IX325.0",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Melderaum 9",
"IxR2S_NHE","IX321.0",Boolean,1,R/W,100,,,,,,,,,,"R2_S:  Externer Not-Halt",
"IxR2S_NHL","IX320.0",Boolean,1,R/W,100,,,,,,,,,,"R2_S: Lokaler NOT-HALT",
"IxR2S_PSA","IX321.6",Boolean,1,R/W,100,,,,,,,,,,"R2_S: Aktivität der Profisafe-Schnittstelle",
"IxR2S_RR","IX322.1",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Roboter ist referenziert",
"IxR2S_SBH1","IX322.4",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Sicherer betriebshalt Achsgruppe 1",
"IxR2S_SBH2","IX322.5",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Sicherer betriebshalt Achsgruppe 2",
"IxR2S_SHS1","IX321.2",Boolean,1,R/W,100,,,,,,,,,,"R2_S: Sicherheitshalt Stopp 1",
"IxR2S_SHS2","IX321.3",Boolean,1,R/W,100,,,,,,,,,,"R2_S: Sicherheitshalt Stopp 2",
"IxR2S_SO","IX322.0",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Aktivierungzustand SafeOperation",
"IxR2S_SP","IX321.7",Boolean,1,R/W,100,,,,,,,,,,"R2_S: Signal zum Beenden der PROFIsafe-Verbindung",
"IxR2S_T1","IX320.6",Boolean,1,R/W,100,,,,,,,,,,"R2_S: Betriebsart T1",
"IxR2S_T2","IX320.7",Boolean,1,R/W,100,,,,,,,,,,"R2_S: Betriebsart T2",
"IxR2S_VRED","IX322.3",Boolean,1,R/W,100,,,,,,,,,,"R2_S: PS-Option Reduzierte geschwindigkeitüberwachung aktiv",
"IxR2S_ZS","IX320.3",Boolean,1,R/W,100,,,,,,,,,,"R2_S: Zustimmschalter in Mittelstellung",
"IxR3A100","IX449.3",Boolean,1,R/W,100,,,,,,,,,,"R3: Programmschritt <- Bit 3",
"IxR3A101","IX449.4",Boolean,1,R/W,100,,,,,,,,,,"R3: Programmschritt <- Bit 4",
"IxR3A102","IX449.5",Boolean,1,R/W,100,,,,,,,,,,"R3: Programmschritt <- Bit 5",
"IxR3A103","IX449.6",Boolean,1,R/W,100,,,,,,,,,,"R3: Programmschritt <- Bit 6",
"IxR3A104","IX449.7",Boolean,1,R/W,100,,,,,,,,,,"R3: Programmschritt <- Bit 7",
"IxR3A105","IX450.0",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 1 Auf",
"IxR3A106","IX450.1",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 1 Zu",
"IxR3A107","IX450.2",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 2 Auf",
"IxR3A108","IX450.3",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 2 Zu",
"IxR3A109","IX450.4",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 3 Auf",
"IxR3A110","IX450.5",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 3 Zu",
"IxR3A111","IX450.6",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 4 Auf",
"IxR3A112","IX450.7",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 4 Zu",
"IxR3A113","IX451.0",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 5 Auf",
"IxR3A114","IX451.1",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 5 Zu",
"IxR3A115","IX451.2",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 6 Auf",
"IxR3A116","IX451.3",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 6 Zu",
"IxR3A117","IX451.4",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 7 Auf",
"IxR3A118","IX451.5",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 7 Zu",
"IxR3A119","IX451.6",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 8 Auf",
"IxR3A120","IX451.7",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 8 Zu",
"IxR3A121","IX452.0",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 9 Auf",
"IxR3A122","IX452.1",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 9 Zu",
"IxR3A123","IX452.2",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 10 Auf",
"IxR3A124","IX452.3",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 10 Zu",
"IxR3A125","IX452.4",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 11 Auf",
"IxR3A126","IX452.5",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 11 Zu",
"IxR3A127","IX452.6",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 12 Auf",
"IxR3A128","IX452.7",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 12 Zu",
"IxR3A129","IX453.0",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 13 Auf",
"IxR3A130","IX453.1",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 13 Zu",
"IxR3A131","IX453.2",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 14 Auf",
"IxR3A132","IX453.3",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 14 Zu",
"IxR3A133","IX453.4",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 15 Auf",
"IxR3A134","IX453.5",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 15 Zu",
"IxR3A135","IX453.6",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 16 Auf",
"IxR3A136","IX453.7",Boolean,1,R/W,100,,,,,,,,,,"R3 Gruppe 16 Zu",
"IxR3A137","IX454.0",Boolean,1,R/W,100,,,,,,,,,,"R3 Greifer P1 Zylinder schließen",
"IxR3A138","IX454.1",Boolean,1,R/W,100,,,,,,,,,,"R3 Greifer P2 Zylinder öffnen",
"IxR3A139","IX454.2",Boolean,1,R/W,100,,,,,,,,,,"R3 Greifer Reserve",
"IxR3A140","IX454.3",Boolean,1,R/W,100,,,,,,,,,,"R3 Greifer Reserve",
"IxR3A141","IX454.4",Boolean,1,R/W,100,,,,,,,,,,"R3 Greifer P1 Zylinder schließen",
"IxR3A142","IX454.5",Boolean,1,R/W,100,,,,,,,,,,"R3 Greifer P2 Zylinder öffnen",
"IxR3A143","IX454.6",Boolean,1,R/W,100,,,,,,,,,,"R3 Greifer Reserve",
"IxR3A144","IX454.7",Boolean,1,R/W,100,,,,,,,,,,"R3 Greifer Reserve",
"IxR3A145","IX455.0",Boolean,1,R/W,100,,,,,,,,,,"R3",
"IxR3A146","IX455.1",Boolean,1,R/W,100,,,,,,,,,,"R3",
"IxR3A147","IX455.2",Boolean,1,R/W,100,,,,,,,,,,"R3",
"IxR3A148","IX455.3",Boolean,1,R/W,100,,,,,,,,,,"R3",
"IxR3A149","IX455.4",Boolean,1,R/W,100,,,,,,,,,,"R3",
"IxR3A150","IX455.5",Boolean,1,R/W,100,,,,,,,,,,"R3",
"IxR3A151","IX455.6",Boolean,1,R/W,100,,,,,,,,,,"R3",
"IxR3A152","IX455.7",Boolean,1,R/W,100,,,,,,,,,,"R3",
"IxR3A25","IX440.0",Boolean,1,R/W,100,,,,,,,,,,"R3: Schiebetüre öffnen",
"IxR3A26","IX440.1",Boolean,1,R/W,100,,,,,,,,,,"R3: Schiebetüre schliessen",
"IxR3A27","IX440.2",Boolean,1,R/W,100,,,,,,,,,,"R3",
"IxR3A28","IX440.3",Boolean,1,R/W,100,,,,,,,,,,"R3",
"IxR3A29","IX440.4",Boolean,1,R/W,100,,,,,,,,,,"R3",
"IxR3A30","IX440.5",Boolean,1,R/W,100,,,,,,,,,,"R3: Betriebsart Auto (Schalter)",
